life,arm,sleep,prev_sleep,n_new_items,n_thinking_new,n_new_notes,unknown_share,G_rate,N_rate,N_none_share,F_rate,D_rate,P_rate,T_top_template_share,T_near_dup_share,admission_hi,admission_lo,articulation_hi,articulation_lo,life_admission_hi_so_far,life_admission_lo_so_far,final_corpus_thinking_items,final_corpus_survive_share,top_reasons,top_template
R2_B_seed8,R2,0480,0448,40,36,67,0.0,0.0,0.0,0.9552238805970149,0.0,0.1044776119402985,0.0,0.05970149253731343,0.26865671641791045,0.0,0.0,0.0,0.0,0.009557945041816009,0.009557945041816009,,,prediction-only=51; no-result-number=12; result-numbers-unmatched=3; no-content=1,initial expectation is <NUM>-<NUM> reduction with <PASS> <PASS> <PASS> <PASS> as seen across vario
R2_B_seed8,R2,0512,0480,39,34,66,0.0,0.0,0.0,0.9242424242424242,0.0,0.18181818181818182,0.0,0.06060606060606061,0.3181818181818182,0.0,0.0,0.0,0.0,0.008859357696566999,0.008859357696566999,,,prediction-only=43; no-result-number=15; result-numbers-unmatched=5; no-content=3,initial expectation <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction adding <PASS>
R2_B_seed8,R2,0544,0512,39,37,38,0.0,0.0,0.0,0.9736842105263158,0.0,0.0,0.0,0.05263157894736842,0.07894736842105263,0.0,0.0,0.0,0.0,0.008501594048884165,0.008501594048884165,,,prediction-only=25; no-result-number=9; no-content=3; result-numbers-unmatched=1,initial expectation <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction adding <PASS> <PASS> <PASS>
R2_B_seed8,R2,0576,0544,39,35,33,0.0,0.0,0.0,0.9696969696969697,0.0,0.18181818181818182,0.0,0.09090909090909091,0.3333333333333333,0.0,0.0,0.0,0.0,0.008213552361396304,0.008213552361396304,,,prediction-only=20; no-content=8; no-result-number=4; result-numbers-unmatched=1,initial expect
R2_B_seed8,R2,0608,0576,37,35,17,0.0,0.0,,1.0,0.0,0.11764705882352941,0.0,0.058823529411764705,0.23529411764705882,0.0,0.0,0.0,0.0,0.008072653884964682,0.008072653884964682,,,prediction-only=9; no-content=4; no-result-number=2; no-pass-run-here=2,initial expectation is <NUM> <NUM> for <PASS> <PASS> <PASS> <PASS> based on past consisten
R2_B_seed8,R2,0640,0608,42,38,24,0.0,0.0,0.0,0.9166666666666666,0.0,0.4583333333333333,0.0,0.08333333333333333,0.5833333333333334,0.0,0.0,0.0,0.0,0.007881773399014778,0.007881773399014778,,,prediction-only=15; no-content=5; result-numbers-unmatched=2; no-result-number=1; no-pass-run-here=1,initial expectation <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction adding <PASS> <PASS> <PASS> <NUM>-<NUM> extra start
R2_B_seed8,R2,0672,0640,34,33,18,0.0,0.0,,1.0,0.0,0.4444444444444444,0.0,0.1111111111111111,0.6111111111111112,0.0,0.0,0.0,0.0,0.007744433688286544,0.007744433688286544,,,prediction-only=14; no-content=3; no-pass-run-here=1,initial expectation <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction adding <PASS> <PASS> <PASS> ext
R2_B_seed8,R2,0704,0672,32,31,19,0.0,0.0,0.0,0.9473684210526316,0.0,0.631578947368421,0.0,0.21052631578947367,0.8421052631578947,0.0,0.0,0.0,0.0,0.0076045627376425855,0.0076045627376425855,,,prediction-only=14; no-content=3; result-numbers-unmatched=1; no-result-number=1,initial expectation <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction adding <PASS> <PASS> <PASS> ext
R2_B_seed8,R2,0736,0704,31,30,30,0.0,0.0,,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0073937153419593345,0.0073937153419593345,,,prediction-only=26; no-result-number=2; no-content=1; no-pass-run-here=1,initial expectation <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction adding <PASS> <PASS> <PASS> ext
R2_B_seed8,R2,0768,0736,28,28,33,0.0,0.0,,1.0,0.0,0.7575757575757576,0.0,0.36363636363636365,0.8181818181818182,0.0,0.0,0.0,0.0,0.007174887892376682,0.007174887892376682,,,prediction-only=29; no-result-number=2; no-pass-run-here=1; no-content=1,initial expectation <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction adding <PASS> <PASS> <PASS> ext
R2_B_seed8,R2,0800,0768,23,22,21,0.0,0.0,,1.0,0.0,0.7619047619047619,0.0,0.42857142857142855,0.8095238095238095,0.0,0.0,0.0,0.0,0.007042253521126761,0.007042253521126761,,,prediction-only=19; no-content=1; no-result-number=1,initial expectation <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction adding <PASS> <PASS> <PASS> ext
R2_B_seed8,R2,0832,0800,13,13,15,0.0,0.0,,1.0,0.0,0.8666666666666667,0.0,0.26666666666666666,0.8666666666666667,0.0,0.0,0.0,0.0,0.0069504778453518675,0.0069504778453518675,,,prediction-only=15,initial expectation <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction adding <PASS> <PASS> <PASS> ext
R2_B_seed8,R2,0864,0832,24,24,21,0.0,0.0,0.0,0.9523809523809523,0.0,0.6190476190476191,0.0,0.23809523809523808,0.7619047619047619,0.0,0.0,0.0,0.0,0.006825938566552901,0.006825938566552901,,,prediction-only=16; no-result-number=4; result-numbers-unmatched=1,initial expectation <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction adding <PASS> <PASS> <PASS> <NUM>-<NUM> extra sta
R2_B_seed8,R2,0896,0864,18,17,12,0.0,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.006756756756756757,0.006756756756756757,,,prediction-only=6; result-numbers-unmatched=2; no-result-number=2; no-content=2,initial expectation <PASS> <PASS> -g
R2_B_seed8,R2,0928,0896,22,21,14,0.0,0.0,,1.0,0.0,0.35714285714285715,0.0,0.14285714285714285,0.5,0.0,0.0,0.0,0.0,0.00667779632721202,0.00667779632721202,,,prediction-only=8; no-result-number=3; no-content=2; no-pass-run-here=1,initial expectation <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction adding <PASS>
R2_B_seed8,R2,0960,0928,28,27,17,0.0,0.0,0.0,0.9411764705882353,0.0,0.5294117647058824,0.0,0.17647058823529413,0.6470588235294118,0.0,0.0,0.0,0.0,0.006584362139917695,0.006584362139917695,,,prediction-only=12; no-result-number=4; result-numbers-unmatched=1,initial expectation <PASS> <PASS> <PASS>
R2_B_seed8,R2,0992,0960,19,19,15,0.0,0.0,0.0,0.8,0.0,0.4,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0065040650406504065,0.0065040650406504065,,,prediction-only=7; result-numbers-unmatched=3; no-content=2; no-result-number=2; no-pass-run-here=1,initial expectation <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM> reduction adding <PASS>
R2_B_seed8,R2,1024,0992,11,11,6,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.3333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,0.006472491909385114,0.006472491909385114,929,0.008611410118406888,result-numbers-unmatched=3; prediction-only=3,initial expectation <PASS> <PASS> <PASS> <PASS> <NUM>-<NUM>
R3_B_seed503,R3,0032,,121,36,20,0.0,0.0,,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,no-content=16; no-result-number=4,this is a new program and i need to apply a set of common optimization passes to see what works best i will start with a standard sequence to establish a baseli
R3_B_seed503,R3,0064,0032,106,34,33,0.0,0.09090909090909091,0.6,0.8484848484848485,0.0,0.12121212121212122,0.030303030303030304,0.12121212121212122,0.12121212121212122,0.09090909090909091,0.09090909090909091,0.0,0.0,0.05660377358490566,0.05660377358490566,,,no-content=14; no-result-number=13; no-pass-run-here=1; practice-only=1; result-numbers-unmatched=1,initial passes <PASS> <PASS> <PASS> <PASS>
R3_B_seed503,R3,0096,0064,46,11,23,0.0,0.08695652173913043,1.0,0.8260869565217391,0.0,0.34782608695652173,0.08695652173913043,0.17391304347826086,0.391304347826087,0.08695652173913043,0.08695652173913043,0.0,0.0,0.06578947368421052,0.06578947368421052,,,no-content=9; no-result-number=6; prediction-only=3; practice-only=2; no-pass-run-here=1,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction in instruction count
R3_B_seed503,R3,0128,0096,12,4,7,0.0,0.0,,1.0,0.0,0.42857142857142855,0.0,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,0.0,0.060240963855421686,0.060240963855421686,,,no-result-number=4; prediction-only=2; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS> expect a reduction of <NUM> <NUM> to <NUM> <NUM> based on past experience will monitor the outcome
R3_B_seed503,R3,0160,0128,36,28,56,0.0,0.0,,1.0,0.0,0.3392857142857143,0.39285714285714285,0.125,0.42857142857142855,0.0,0.0,0.0,0.0,0.03597122302158273,0.03597122302158273,,,practice-only=22; no-result-number=19; prediction-only=12; no-content=3,initial passes <PASS> <PASS> <PASS> <PASS> will observe outcome and prepare to learn from it
R3_B_seed503,R3,0192,0160,62,32,65,0.0,0.0,,1.0,0.0,0.4307692307692308,0.6153846153846154,0.23076923076923078,0.47692307692307695,0.0,0.0,0.0,0.0,0.024509803921568627,0.024509803921568627,,,practice-only=40; no-result-number=21; prediction-only=3; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS> will observe outcome and prepare to learn from it
R3_B_seed503,R3,0224,0192,34,30,64,0.0,0.0,0.0,0.953125,0.0,0.578125,0.515625,0.203125,0.640625,0.0,0.0,0.0,0.0,0.018656716417910446,0.018656716417910446,,,practice-only=33; no-result-number=21; prediction-only=7; result-numbers-unmatched=2; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS> will observe outcome and prepare to learn from it
R3_B_seed503,R3,0256,0224,33,30,62,0.0,0.0,,1.0,0.0,0.6451612903225806,0.5483870967741935,0.20967741935483872,0.6612903225806451,0.0,0.0,0.0,0.0,0.015151515151515152,0.015151515151515152,,,practice-only=34; no-result-number=21; prediction-only=6; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience
R3_B_seed503,R3,0288,0256,36,31,65,0.0,0.0,0.0,0.9692307692307692,0.0,0.7846153846153846,0.5076923076923077,0.27692307692307694,0.8461538461538461,0.0,0.0,0.0,0.0,0.012658227848101266,0.012658227848101266,,,practice-only=33; no-result-number=24; prediction-only=7; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience
R3_B_seed503,R3,0320,0288,33,30,64,0.0,0.0,0.0,0.96875,0.0,0.78125,0.375,0.375,0.796875,0.0,0.0,0.0,0.0,0.010893246187363835,0.010893246187363835,,,no-result-number=32; practice-only=24; prediction-only=6; result-numbers-unmatched=2,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience
R3_B_seed503,R3,0352,0320,25,24,56,0.0,0.0,,1.0,0.0,0.8571428571428571,0.30357142857142855,0.5357142857142857,0.8928571428571429,0.0,0.0,0.0,0.0,0.009708737864077669,0.009708737864077669,,,no-result-number=37; practice-only=17; prediction-only=2,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience
R3_B_seed503,R3,0384,0352,29,25,60,0.0,0.0,0.0,0.9833333333333333,0.0,0.8333333333333334,0.38333333333333336,0.36666666666666664,0.8333333333333334,0.0,0.0,0.0,0.0,0.008695652173913044,0.008695652173913044,,,no-result-number=30; practice-only=23; prediction-only=4; no-pass-run-here=1; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience
R3_B_seed503,R3,0416,0384,23,19,48,0.0,0.0,,1.0,0.0,0.8333333333333334,0.3958333333333333,0.375,0.8333333333333334,0.0,0.0,0.0,0.0,0.008025682182985553,0.008025682182985553,,,no-result-number=24; practice-only=19; prediction-only=4; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience
R3_B_seed503,R3,0448,0416,20,19,44,0.0,0.0,,1.0,0.0,0.8181818181818182,0.5227272727272727,0.38636363636363635,0.8636363636363636,0.0,0.0,0.0,0.0,0.0074962518740629685,0.0074962518740629685,,,practice-only=23; no-result-number=14; prediction-only=6; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will observe outcome and adjust strategy accordingly
R3_B_seed503,R3,0480,0448,13,12,32,0.0,0.0,,1.0,0.0,0.6875,0.375,0.25,0.71875,0.0,0.0,0.0,0.0,0.00715307582260372,0.00715307582260372,,,no-result-number=14; practice-only=12; prediction-only=5; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will observe outcome and adjust strategy accordingly
R3_B_seed503,R3,0512,0480,13,12,34,0.0,0.0,,1.0,0.0,0.8529411764705882,0.5588235294117647,0.4411764705882353,0.8823529411764706,0.0,0.0,0.0,0.0,0.0068212824010914054,0.0068212824010914054,,,practice-only=19; no-result-number=10; prediction-only=3; no-content=2,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will observe outcome and adjust strategy accordingly
R3_B_seed503,R3,0544,0512,6,5,15,0.0,0.0,,1.0,0.0,0.9333333333333333,0.4,0.26666666666666666,1.0,0.0,0.0,0.0,0.0,0.0066844919786096255,0.0066844919786096255,,,practice-only=6; prediction-only=6; no-result-number=3,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will observe outcome and adjust strategy accordingly
R3_B_seed503,R3,0576,0544,6,6,15,0.0,0.0,,1.0,0.0,0.7333333333333333,0.5333333333333333,0.26666666666666666,0.7333333333333333,0.0,0.0,0.0,0.0,0.00655307994757536,0.00655307994757536,,,practice-only=8; no-result-number=5; prediction-only=2,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience will observe outcome and adjust strategy accordingly
R3_B_seed503,R3,0608,0576,6,4,11,0.0,0.0,,1.0,0.0,0.7272727272727273,0.36363636363636365,0.2727272727272727,0.7272727272727273,0.0,0.0,0.0,0.0,0.006459948320413436,0.006459948320413436,,,prediction-only=6; practice-only=4; no-result-number=1,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> reduction based on past experience
R3_B_seed503,R3,0640,0608,4,4,11,0.0,0.0,,1.0,0.0,0.45454545454545453,0.45454545454545453,0.18181818181818182,0.5454545454545454,0.0,0.0,0.0,0.0,0.006369426751592357,0.006369426751592357,,,practice-only=5; prediction-only=5; no-result-number=1,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> reduction based on past experience will observe outcome and adjust strategy accordingly
R3_B_seed503,R3,0672,0640,11,11,24,0.0,0.0,,1.0,0.0,0.9166666666666666,0.6666666666666666,0.375,0.9166666666666666,0.0,0.0,0.0,0.0,0.006180469715698393,0.006180469715698393,,,practice-only=16; prediction-only=8,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> reduction based on past experience will observe outcome and adjust strategy accordingly
R3_B_seed503,R3,0704,0672,12,12,30,0.0,0.0,,1.0,0.0,0.8333333333333334,0.6333333333333333,0.5333333333333333,0.8666666666666667,0.0,0.0,0.0,0.0,0.0059594755661501785,0.0059594755661501785,,,practice-only=19; prediction-only=6; no-result-number=4; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> reduction based on past experience will observe outcome and adjust strategy accordingly
R3_B_seed503,R3,0736,0704,11,8,19,0.0,0.0,,1.0,0.0,0.6842105263157895,0.6842105263157895,0.42105263157894735,0.8421052631578947,0.0,0.0,0.0,0.0,0.005827505827505828,0.005827505827505828,,,practice-only=13; prediction-only=3; no-result-number=3,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> reduction based on past experience will observe outcome and adjust strategy accordingly
R3_B_seed503,R3,0768,0736,7,3,6,0.0,0.0,,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.005787037037037037,0.005787037037037037,,,practice-only=4; prediction-only=2,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> reduction based on past experience will observe outcome and adjust strategy accordingly
R3_B_seed503,R3,0800,0768,11,8,17,0.0,0.0,,1.0,0.0,0.6470588235294118,0.8235294117647058,0.35294117647058826,0.6470588235294118,0.0,0.0,0.0,0.0,0.0056753688989784334,0.0056753688989784334,,,practice-only=14; prediction-only=2; no-result-number=1,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> reduction based on past experience will observe outcome and adjust strategy accordingly
R3_B_seed503,R3,0832,0800,12,9,19,0.0,0.0,,1.0,0.0,0.631578947368421,0.7894736842105263,0.5263157894736842,0.631578947368421,0.0,0.0,0.0,0.0,0.005555555555555556,0.005555555555555556,,,practice-only=15; prediction-only=4,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> reduction based on past experience will observe outcome and adjust strategy accordingly
R3_B_seed503,R3,0864,0832,17,14,34,0.0,0.0,,1.0,0.0,0.6176470588235294,0.7058823529411765,0.4117647058823529,0.6470588235294118,0.0,0.0,0.0,0.0,0.0053533190578158455,0.0053533190578158455,,,practice-only=24; prediction-only=5; no-content=4; no-result-number=1,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> <NUM> reduction based on past experience will observe outcome and adjust strategy accordingly
R3_B_seed503,R3,0896,0864,14,9,22,0.0,0.0,,1.0,0.0,0.6363636363636364,0.7727272727272727,0.5,0.6818181818181818,0.0,0.0,0.0,0.0,0.005230125523012552,0.005230125523012552,,,practice-only=17; prediction-only=2; no-result-number=2; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> reduction based on past experience will observe outcome and adjust strategy accordingly
R3_B_seed503,R3,0928,0896,19,16,44,0.0,0.0,,1.0,0.0,0.7045454545454546,0.6590909090909091,0.25,0.7727272727272727,0.0,0.0,0.0,0.0,0.005,0.005,,,practice-only=29; prediction-only=7; no-result-number=5; no-content=3,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> reduction based on past experience will observe outcome and adjust strategy accordingly
R3_B_seed503,R3,0960,0928,17,13,37,0.0,0.0,0.0,0.972972972972973,0.0,0.5675675675675675,0.5675675675675675,0.32432432432432434,0.7027027027027027,0.0,0.0,0.0,0.0,0.0048216007714561235,0.0048216007714561235,,,practice-only=21; prediction-only=13; no-result-number=2; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> reduction based on past experience will observe outcome and adjust strategy accordingly
R3_B_seed503,R3,0992,0960,18,12,41,0.0,0.0,0.0,0.9512195121951219,0.0,0.43902439024390244,0.5853658536585366,0.21951219512195122,0.6585365853658537,0.0,0.0,0.0,0.0,0.00463821892393321,0.00463821892393321,,,practice-only=24; prediction-only=15; no-result-number=2,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> <NUM> reduction based on past experience will observe outcome and adjust strategy accordingly markers
R3_B_seed503,R3,1024,0992,13,10,35,0.0,0.0,,1.0,0.0,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.7714285714285715,0.0,0.0,0.0,0.0,0.004492362982929021,0.004492362982929021,521,0.005758157389635317,practice-only=20; prediction-only=12; no-result-number=3,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM> <NUM> reduction based on past experience will observe outcome and adjust strategy accordingly markers
R3_B_seed504,R3,0032,,121,36,18,0.0,0.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,,,no-content=10; no-result-number=5; not-adjacent=2; prediction-only=1,this is a new program and i have no prior optimizations for it i will start with a common set of passes that often yield good results across different programs 
R3_B_seed504,R3,0064,0032,141,43,49,0.0,0.10204081632653061,0.25,0.8367346938775511,0.0,0.1836734693877551,0.08163265306122448,0.10204081632653061,0.1836734693877551,0.02040816326530612,0.02040816326530612,0.0,0.0,0.014925373134328358,0.014925373134328358,,,no-content=19; no-result-number=18; practice-only=4; N-mismatch=4; prediction-only=1,initial passes <PASS> <PASS> <PASS> <PASS>
R3_B_seed504,R3,0096,0064,39,12,17,0.0,0.0,,1.0,0.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.011904761904761904,0.011904761904761904,,,no-result-number=9; no-content=4; prediction-only=2; no-pass-run-here=1; practice-only=1,initial passes <PASS> <PASS> <PASS> <PASS> expect a reduction of <NUM>-<NUM> in instruction count
R3_B_seed504,R3,0128,0096,40,18,33,0.0,0.030303030303030304,0.5,0.9393939393939394,0.0,0.36363636363636365,0.0,0.24242424242424243,0.3939393939393939,0.030303030303030304,0.030303030303030304,0.0,0.0,0.017094017094017096,0.017094017094017096,,,no-result-number=20; no-content=6; prediction-only=5; result-numbers-unmatched=1,initial passes <PASS> <PASS> <PASS> <PASS>
R3_B_seed504,R3,0160,0128,88,48,91,0.0,0.0,,1.0,0.0,0.4945054945054945,0.054945054945054944,0.16483516483516483,0.5164835164835165,0.0,0.0,0.0,0.0,0.009615384615384616,0.009615384615384616,,,no-result-number=37; prediction-only=32; no-content=16; practice-only=5; no-pass-run-here=1,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction
R3_B_seed504,R3,0192,0160,46,42,94,0.0,0.0,,1.0,0.0,0.4787234042553192,0.11702127659574468,0.07446808510638298,0.5,0.0,0.0,0.0,0.0,0.006622516556291391,0.006622516556291391,,,no-result-number=55; no-content=20; practice-only=11; prediction-only=8,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience
R3_B_seed504,R3,0224,0192,37,36,81,0.0,0.0,,1.0,0.0,0.6049382716049383,0.012345679012345678,0.09876543209876543,0.6419753086419753,0.0,0.0,0.0,0.0,0.005221932114882507,0.005221932114882507,,,no-result-number=52; prediction-only=16; no-content=12; practice-only=1,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction based on past experience
R3_B_seed504,R3,0256,0224,37,33,87,0.0,0.0,,1.0,0.0,0.7011494252873564,0.011494252873563218,0.22988505747126436,0.735632183908046,0.0,0.0,0.0,0.0,0.00425531914893617,0.00425531914893617,,,no-result-number=52; prediction-only=24; no-content=10; practice-only=1,initial passes <PASS> <PASS> <PASS> <PASS> expect <NUM>-<NUM> reduction will track actual vs expected
R3_B_seed504,R3,0288,0256,43,36,74,0.0,0.0,,1.0,0.0,0.6486486486486487,0.0,0.36486486486486486,0.7432432432432432,0.0,0.0,0.0,0.0,0.003676470588235294,0.003676470588235294,,,no-result-number=68; prediction-only=4; no-content=2,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction will track if additional passes provide incremental improvements
R3_B_seed504,R3,0320,0288,64,41,92,0.0,0.0,,1.0,0.0,0.6413043478260869,0.0,0.33695652173913043,0.7391304347826086,0.0,0.0,0.0,0.0,0.0031446540880503146,0.0031446540880503146,,,no-result-number=76; prediction-only=11; no-content=5,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction will track if additional passes provide incremental improvements
R3_B_seed504,R3,0352,0320,38,37,84,0.0,0.0,1.0,0.9523809523809523,0.0,0.6666666666666666,0.0,0.2976190476190476,0.7261904761904762,0.0,0.0,0.0,0.0,0.002777777777777778,0.002777777777777778,,,no-result-number=51; prediction-only=22; no-content=7; not-adjacent=4,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction will track if additional passes provide incremental improvements
R3_B_seed504,R3,0384,0352,35,27,54,0.0,0.0,,1.0,0.0,0.8148148148148148,0.0,0.3333333333333333,0.8888888888888888,0.0,0.0,0.0,0.0,0.002583979328165375,0.002583979328165375,,,no-result-number=52; no-content=1; prediction-only=1,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction will track if additional passes provide incremental value
R3_B_seed504,R3,0416,0384,36,28,58,0.0,0.0,,1.0,0.0,0.8103448275862069,0.0,0.39655172413793105,0.8793103448275862,0.0,0.0,0.0,0.0,0.002403846153846154,0.002403846153846154,,,no-result-number=47; prediction-only=10; no-content=1,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction will track if additional passes provide incremental value
R3_B_seed504,R3,0448,0416,28,25,51,0.0,0.0,,1.0,0.0,0.8235294117647058,0.0,0.6078431372549019,0.8431372549019608,0.0,0.0,0.0,0.0,0.0022650056625141564,0.0022650056625141564,,,no-result-number=49; prediction-only=2,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction will track if additional passes provide incremental value
R3_B_seed504,R3,0480,0448,28,21,41,0.0,0.0,,1.0,0.0,0.8048780487804879,0.0,0.6341463414634146,0.9024390243902439,0.0,0.0,0.0,0.0,0.0021645021645021645,0.0021645021645021645,,,no-result-number=39; prediction-only=2,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction will track if additional passes provide incremental value
R3_B_seed504,R3,0512,0480,26,15,28,0.0,0.0,,1.0,0.0,0.7142857142857143,0.0,0.35714285714285715,0.8571428571428571,0.0,0.0,0.0,0.0,0.0021008403361344537,0.0021008403361344537,,,no-result-number=28,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction will track if additional passes provide incremental value
R3_B_seed504,R3,0544,0512,22,17,34,0.0,0.0,,1.0,0.0,0.6176470588235294,0.0,0.29411764705882354,0.8235294117647058,0.0,0.0,0.0,0.0,0.002028397565922921,0.002028397565922921,,,no-result-number=33; prediction-only=1,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction track if additional passes provide incremental value
R3_B_seed504,R3,0576,0544,34,19,39,0.0,0.0,,1.0,0.0,0.38461538461538464,0.0,0.1282051282051282,0.6923076923076923,0.0,0.0,0.0,0.0,0.001951219512195122,0.001951219512195122,,,no-result-number=39,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction will track if additional passes provide incremental value
R3_B_seed504,R3,0608,0576,35,20,37,0.0,0.0,,1.0,0.0,0.40540540540540543,0.0,0.10810810810810811,0.6486486486486487,0.0,0.0,0.0,0.0,0.0018832391713747645,0.0018832391713747645,,,no-result-number=37,initial passes <PASS> <PASS> <PASS> <PASS> expect significant reduction track if incremental passes provide additional value new progr
R3_B_seed504,R3,0640,0608,34,14,23,0.0,0.0,,1.0,0.0,0.17391304347826086,0.0,0.08695652173913043,0.391304347826087,0.0,0.0,0.0,0.0,0.0018433179723502304,0.0018433179723502304,,,no-result-number=23,initial passes <PASS> <PASS> <PASS> <PASS> new program initial passes <PASS> <PASS>
R3_B_seed504,R3,0672,0640,16,12,24,0.0,0.0,,1.0,0.0,0.2916666666666667,0.0,0.08333333333333333,0.625,0.0,0.0,0.0,0.0,0.0018034265103697023,0.0018034265103697023,,,no-result-number=24,initial passes <PASS> <PASS> <PASS> <PASS> new program track if incremental passes provide additi
R3_B_seed504,R3,0704,0672,10,5,9,0.0,0.0,,1.0,0.0,0.3333333333333333,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0017889087656529517,0.0017889087656529517,,,no-result-number=9,initial passes <PASS> <PASS> <PASS> <PASS> new program initial passes <PASS> <PASS> <PASS> <PASS> track if incremental passes provide
R3_B_seed504,R3,0736,0704,12,6,10,0.0,0.0,,1.0,0.0,0.4,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0017730496453900709,0.0017730496453900709,,,no-result-number=10,initial passes <PASS> <PASS> <PASS> <PASS> new program track if incremental passes provide additional value new benchmark <PASS>
R3_B_seed504,R3,0768,0736,20,13,23,0.0,0.0,,1.0,0.0,0.13043478260869565,0.0,0.13043478260869565,0.5652173913043478,0.0,0.0,0.0,0.0,0.0017376194613379669,0.0017376194613379669,,,no-result-number=23,initial passes <PASS> <PASS> <PASS> <PASS> track if incremental passes provide additional reductions new program initial passes <PASS>
R3_B_seed504,R3,0800,0768,6,5,10,0.0,0.0,,1.0,0.0,0.3,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0017226528854435831,0.0017226528854435831,,,no-result-number=10,initial passes <PASS> <PASS> <PASS> <PASS> track if incremental passes provide additional value new program initial passes <PASS>
